AgeMonths,IntakeHour,OutcomeHour,AgeAtOutcomeMonths,Breed_Freq,Color_Freq,Animal Type_dog,Sex upon Intake_intact male,Sex upon Intake_neutered male,Sex upon Intake_spayed female,Sex upon Intake_unknown,Intake Type_euthanasia request,Intake Type_owner surrender,Intake Type_public assist,Intake Type_stray,Intake Type_wildlife,Intake Condition_agonal,Intake Condition_behavior,Intake Condition_congenital,Intake Condition_feral,Intake Condition_injured,Intake Condition_med attn,Intake Condition_med urgent,Intake Condition_medical,Intake Condition_neonatal,Intake Condition_neurologic,Intake Condition_normal,Intake Condition_nursing,Intake Condition_other,Intake Condition_parvo,Intake Condition_pregnant,Intake Condition_sick,Intake Condition_space,Intake Condition_unknown,IntakeWeekday_Monday,IntakeWeekday_Saturday,IntakeWeekday_Sunday,IntakeWeekday_Thursday,IntakeWeekday_Tuesday,IntakeWeekday_Wednesday,OutcomeWeekday_Monday,OutcomeWeekday_Saturday,OutcomeWeekday_Sunday,OutcomeWeekday_Thursday,OutcomeWeekday_Tuesday,OutcomeWeekday_Wednesday,True,Pred_RF,Pred_LGB,TrueName,PredName_RF,PredName_LGB
1.0,15,13,2.0,0.14435438164038253,0.06934336119182778,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,2,2,adoption,euthanasia,euthanasia
24.0,11,14,26.0,0.023723202317442897,0.016580152397060014,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,2,0,transfer,euthanasia,adoption
7.0,10,12,8.0,0.22815477207913132,0.019521937439837347,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,2,2,transfer,euthanasia,euthanasia
12.0,13,12,19.0,0.07260001619331216,0.015392642838507697,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,4,4,adoption,transfer,transfer
24.0,16,17,24.0,0.04404580908084961,0.031100155635722448,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,3,3,adoption,return to owner,return to owner
24.0,13,18,25.0,0.22815477207913132,0.08703005658662973,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,4,0,adoption,transfer,adoption
72.0,12,13,86.0,0.04404580908084961,0.023561269195822125,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,3,3,adoption,return to owner,return to owner
24.0,14,11,31.0,0.0003328625277760285,0.031100155635722448,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,3,4,adoption,return to owner,transfer
24.0,11,16,24.0,0.22815477207913132,0.06934336119182778,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4,4,adoption,transfer,transfer
60.0,11,14,75.0,0.14435438164038253,0.0189191863760267,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,2,died,euthanasia,euthanasia
12.0,14,16,12.0,0.005514722419640688,0.10453682629074193,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,0,transfer,adoption,adoption
24.0,11,17,24.0,0.04404580908084961,0.004651079104329912,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,3,3,adoption,return to owner,return to owner
36.0,8,20,37.0,0.22815477207913132,0.08703005658662973,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,2,2,died,euthanasia,euthanasia
12.0,12,14,14.0,0.054355551157372006,0.02701584245706523,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,3,4,adoption,return to owner,transfer
12.0,7,15,12.0,0.07260001619331216,0.019953759097492734,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4,2,2,transfer,euthanasia,euthanasia
84.0,13,16,97.0,0.22815477207913132,0.0028338296283634858,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,2,2,return to owner,euthanasia,euthanasia
48.0,16,17,49.0,0.009949890695142906,0.004075316894122727,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,3,0,transfer,return to owner,adoption
4.0,13,17,4.0,0.22815477207913132,0.08703005658662973,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,4,0,0,transfer,adoption,adoption
36.0,18,17,39.0,0.07260001619331216,0.10453682629074193,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,0,adoption,euthanasia,adoption
24.0,16,0,18.0,0.04404580908084961,0.014187140710886404,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,4,4,return to owner,transfer,transfer
1.0,13,13,2.0,0.00045881051125885007,0.027393686407513697,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,0,0,euthanasia,adoption,adoption
96.0,19,8,120.0,0.0015203720863283465,0.027393686407513697,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,3,0,adoption,return to owner,adoption
120.0,15,11,125.0,0.009949890695142906,0.0007197027627589806,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,2,2,return to owner,euthanasia,euthanasia
1.0,11,17,2.0,0.14435438164038253,0.033043353095171694,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4,0,0,transfer,adoption,adoption
36.0,14,13,38.0,0.05086499275799095,0.003985354048777855,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,3,3,transfer,return to owner,return to owner
6.0,16,16,6.0,0.002249071133621814,0.08703005658662973,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,4,0,0,transfer,adoption,adoption
60.0,21,11,61.0,0.0005217845030002609,0.031100155635722448,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,3,4,transfer,return to owner,transfer
60.0,16,14,78.0,0.012064017560747412,0.08703005658662973,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,3,0,adoption,return to owner,adoption
12.0,13,16,13.0,0.005514722419640688,0.0019162086058457856,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3,0,adoption,return to owner,adoption
24.0,13,13,26.0,0.04404580908084961,0.021015320672562232,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,3,4,adoption,return to owner,transfer
1.0,13,16,2.0,0.14435438164038253,0.06934336119182778,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,0,0,transfer,adoption,adoption
9.0,16,13,11.0,0.22815477207913132,0.06934336119182778,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,4,0,adoption,transfer,adoption
2.0,14,10,3.0,0.012028032422609462,0.0005217845030002609,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4,0,adoption,transfer,adoption
36.0,18,16,46.0,0.004651079104329912,0.10453682629074193,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3,3,adoption,return to owner,return to owner
